부여번호,기업명,대표자명,주소,담당자,담당자연락처
10107067,에스링크비즈니스,송정호,서울특별시 양천구 목동동로 293(목동) 3011호,송정호,02-813-8640
10108022,(주)마이링크,박상일,대전광역시 유성구 유성대로1689번길 70 (전민동),박상일,02-3789-1055
10108483,주식회사 메이크,양철승,경기도 광명시 일직로 43 (일직동),양철승,032-345-0014
10108412,주식회사 유니컴퍼니,양승호,광주광역시 북구 첨단과기로 333(대촌동) 벤처지원센터 306호,김별,062-222-1800
10109001,주식회사 메타몰프,김명각,서울특별시 금천구 가산디지털1로 168 (가산동),김명각,070-7795-0003
10221019,주식회사 플렉스로직,박상규,충청북도 청주시 서원구 남이면 남이외천1길 26-51,이만규,043-265-0833
10221183,주식회사 아이엠지로드,최명학,부산광역시 북구 만덕3로16번길 1 (만덕동),심경철,055-312-5720
10230313,주식회사 키소스,조명현,서울특별시 금천구 서부샛길 606 (가산동),조명현,02-3445-2016
10077465,애니온,김현진,대구광역시 달서구 구마로10길 26 (본동),박상민,053-625-0550
10069708,(주)경성하이테크,신우철,경상남도 김해시 한림면 김해대로 1102-20(주)경성하이테크,신우철,055-343-3561
10230976,(주)아이우분투,이현숙,경상남도 양산시 물금읍 서들로 142,이상윤,02-6964-7826
10077198,(주)케이앤솔루션,"남재도, 김경식",경기도 수원시 영통구 창룡대로 260 (이의동) 광교센트럴비즈타워 906호,남재도,031-216-7280
10065243,주식회사 트러시스시스템,성삼환,서울특별시 금천구 가산디지털1로 2 (가산동),최수영,070-4353-1966
10074853,주식회사 노드데이타,김신일,서울특별시 금천구 가산디지털1로 128 (가산동) 1811호,김성범,02-595-4450
10065413,(주)엑센솔루션,오세곡,서울특별시 금천구 가산디지털2로 169-16 (가산동),박노훈,02-2088-8811
10085730,(주)넥스톰,김성중,광주광역시 동구 금남로 193-12 (금남로4가),조용태,02-555-1947
10076609,주식회사 이엠포커스,유재성,경기도 안산시 상록구 해양3로 15 (사동),김세경,031-501-4875
10084586,(주)유토비즈,배종환,"대전광역시 유성구 테크노4로 17 (관평동), A동 503호 대덕비즈센터",박선희,042-825-3063
10085094,테라스트림,김보령,경상남도 창원시 의창구 평산로 33 (팔용동),김성홍,055-602-4277
10074892,(주)다울,안옥엽,전라남도 광양시 중마중앙로 217 (중동),최규동,061-795-3901
10001823,(주)휴먼아이티솔루션,최봉두,전라남도 무안군 삼향읍 남악3로 80,이수진,061-287-6633
10082102,넷플러스주식회사,손경섭,"경상남도 김해시 번화1로44번길12, 301호 (대청동 위더쓰리빌딩)",손경섭,055-329-7335
10086657,(유)호인,장영주,전라남도 목포시 삼향천로 4 (옥암동) 건영빌딩 5층,차유진,061-281-5225
10087265,주)리눅스아이티 ,권경주,광주광역시 광산구 금봉로44번길 53-18 (소촌동),이인철,062-971-3087
10083397,(주)비즈데이터,김태진,서울특별시 서초구 강남대로53길 8 (서초동) 4층 (스타크 강남빌딩),신동구,070-7843-5821
10086878,(주)예즈,고대형,서울특별시 송파구 정의로7길 13 (문정동),고대형,050-5700-5200
10087688,(주)비알테크,김진학,서울특별시 금천구 가산디지털2로 14 (가산동)대륭테크노타운12차814호,김수언,02-855-3073
10006937,(주)세피스,나한주,서울특별시 금천구 가산디지털1로 181 (가산동),강의석,02-852-4321
10074778,(주)마이크로모스,문희석,"서울특별시 송파구 법원로 128, 6층 씨608호, 씨609호(문정동, 문정에스케이브이원지엘메트로시티)",허성돈,02-566-1300
10075712,주식회사 팩앤롤,김은미,부산광역시 남구 수영로 60 (문현동) 지산빌딩 3F,한태진,051-1855-0313
10075868,타이거컴퍼니,김범진,서울특별시 송파구 법원로 128 (문정동),윤재훈,02-1668-3708
10088227,주식회사 리오정보기술,김종오,경상남도 창원시 마산합포구 3·15대로 298 (서성동) 경남대학교 창업보육관 602호,김종오,055-713-3250
10078757,(주)바이어블비젼,조원진,대구광역시 서구 북비산로74길 36 (비산동) (주)바이어블비젼,조용진,053-567-9300
10077223,(주)에스엠티코리아,이성환,경기도 화성시 동탄산단2길 7-3 (방교동),조대연,031-376-2401
10088824,(주)프레버소프트,김주영,경기도 용인시 기흥구 죽전로 10 (보정동),강구원,070-8682-0790
10088886,(주)퍼스트알앤디,이우선,대전광역시 유성구 갑천로 361-17 (탑립동),김가람,042-489-2900
10064817,휴먼시스템,진정창,"충청북도 청주시 청원구 오창읍 양청4길 45, B동 426호",이상아,043-277-8822
10077853,다다인포(주),고혜인,"부산광역시 연제구 연제로 30, 105동 1104(연산동, 시청역 비스타 동원)",고혜인,051-504-1311
10089081,아이앤디소프트,이동준,울산광역시 중구 명정9길 16 (태화동),이동준,052-277-0058
10089873,(주)삼정시스템,박정서,경상남도 창원시 마산회원구 내서읍 수곡로 16-1,정미경,055-231-3946
10082111,퓨처메인 주식회사 ,이선휘,경기도 수원시 영통구 법조로 25 (하동) 광교 SK 뷰 레이크타워 2010호,이신혜,031-893-9735
10089918,비아이소프트 주식회사,최영덕,대구광역시 수성구 동원로1길 20 (범어동) 1층 비아이소프트(주),최정안,053-744-5677
10089922,(주)한국오픈솔루션,이상부,경상남도 창원시 마산회원구 봉암북7길 21 (봉암동) 3동 303호,김일권,031-340-2867
10090915,주식회사뉴아틀란,정해원,서울특별시 은평구 연서로13길 33 (구산동) 2층,정해원,070-7504-5956
10091469,랩투마켓,장윤석,서울특별시 강서구 양천로 424 (등촌동),김남욱,02-3158-2094
10092333,씨엠씨테크,지만진,서울특별시 영등포구 여의서로 43 (여의도동) 905호,이윤희,02-785-6730
10086179,(주)모디,박현호,"전라북도 전주시 덕진구 상리1길 34 (팔복동2가), 205호",박현호,063-211-1140
10092771,다름,"이정식,정성기",대구광역시 달서구 월배로72길 45 (송현동),이정식,053-644-9374
10092616,주식회사 아이브,성민수,경기도 용인시 수지구 광교중앙로 338 (상현동),오정섭,02-579-8039
10094140,(주)에이엔솔루션,안찬균,경상남도 창원시 의창구 원이대로 320 (대원동) 티-410호,손문건,055-714-7581
10094803,슈어데이터랩 주식회사,최석주,"대전광역시 유성구 엑스포로446번길 38, 401호 (문지동, 리더스빌딩)",최석주,042-867-7600
10095093,(주)애니캐스팅소프트웨어,이남수,서울특별시 강서구 양천로 583 (염창동) 우림블루나인 B동 16층,윤중묵,02-3665-2493
10095395,미래산업,신봉근,대구광역시 달서구 호산로 37-19 (파호동) 미래산업,진성권,053-581-6648
10231524,우진 큐&텍,송우진,경상남도 김해시 진례면 테크노밸리1로 191,신은진,055-333-7987
10231694,(주)청송엔지니어링,이상문,대구광역시 달성군 구지면 국가산단대로33길 271,이헌영,053-526-8125
10231767,주식회사 비즈포스,황선민,충청북도 청주시 흥덕구 직지대로436번길 76 (송정동),김연지,043-211-9301
10108213,(주)허브솔루션,최범희,대구광역시 동구 동부로 29 (신천동),최범희,053-765-0077
10232331,(주)지오로봇,강태훈,대구광역시 달서구 달구벌대로 1130 (신당동),진상현,053-611-0030
10068268,(주)세아씨엔티,윤성식,광주광역시 광산구 하남산단천변우로 66 (도천동),노윤서,070-8740-1539
10233199,홍익정보기술주식회사,박상열,인천광역시 미추홀구 석정로 229 (도화동),박상열,070-8621-9724
10233041,더한2,김창희,"서울특별시 중구 동호로10길 30 (신당동, 약수하이츠)",김창희,010-****-****
10233534,(주)오픈컴,차희덕,서울특별시 강서구 공항대로 212 (마곡동),이장현,070-4617-2521
10233936,(주)이머시브캐스트,한장희,경기도 성남시 수정구 창업로 54 (시흥동),한장희,010-****-****
10234135,디엠솔루텍,안성민,경상남도 창원시 성산구 완암로 50 (성산동),황희연,055-714-7789
10234136,에이트테크,박태형,서울특별시 구로구 디지털로27길 13 (구로동),전민경,02-565-6033
10234182,신화,최석용,경상북도 경산시 와촌면 용천길26길 26,최석용,053-856-7514
10103378,주식회사 모아시스,오형근,경기도 화성시 동탄중심상가2길 8 (반송동),오형근,010-****-****
10072580,아티스시스템,박용식 ,서울특별시 금천구 가산디지털2로 70 (가산동) 대륭테크노타운 19차 1505호 ,장순기,02-6959-0670
10077745,감프정보기술 주식회사,서형준,서울특별시 금천구 가산디지털1로 225 (가산동),이용숙,02-521-4816
10078050,(주)한울정보,임영민,전라북도 전주시 덕진구 팔복로 59 (팔복동2가),임영민,063-210-8670
10065754,(주)코체인솔루션스,권기억,서울특별시 서초구 효령로72길 22 (서초동),이규찬,070-8240-2444
10065443,(주)아이비엘,박종길,울산광역시 북구 매곡산업로 21 (매곡동),박종길,052-258-2558
10080115,(주)엠일일사,장병헌,서울특별시 서초구 강남대로 309 (서초동),장병헌,02-586-5114
10063931,(주)와이즈엠시스템즈,김형건,서울특별시 금천구 가산디지털1로 19 (가산동),오재우,02-6213-5070
10078476,블루시스,김충환,경상남도 창원시 의창구 평산로 23 (팔용동),박황기,055-261-5456
10076308,밀레테크,이중선,서울특별시 서초구 반포대로28길 21-7 (서초동) 서한빌딩 4층,이중선,02-3473-0840
10075545,디비밸리(주),김차종,울산광역시 중구 종가6길 7 (우정동),배성호,070-4447-8209
10072444,(주)비즈솔루션코리아,김용겸,서울특별시 금천구 디지털로 121 (가산동) 에이스가산타워 709호,정호영,02-2026-8710
10075311,투윈시스템,최재남,부산광역시 강서구 유통단지1로 41 (대저2동),이강용,051-796-3810
10075368,(주)유비크코리아,최이연,서울특별시 영등포구 선유로 170 (양평동3가),최이연,02-2118-0716
10082941,(주)이노시스아이티,김정현,서울특별시 금천구 벚꽃로 286 (가산동),김정현,02-537-2324
10079229,주식회사 올립스,안진범,부산광역시 수영구 수영로642번길 28 (광안동),하현수,051-515-3468
10078857,엘앤코리아,이율민,경기도 안양시 동안구 벌말로 66 (관양동),박동훈,031-8068-6664
10076193,아이티스코,이민우,대구광역시 수성구 시지로 24 (시지동) 골드빌딩 4층 301호 아이티스코,이민우,053-792-1647
10079503,(주)이룸커뮤니티,이세형,"대구광역시 달서구 중흥로 20 (송현동) 3층 303호, 중소기업성장지원센터",이세형,053-268-1516
10063297,(주)태진시스템,김영남,경상남도 양산시 산막공단남4길 23-1 (북정동),박연숙,055-366-2413
10084918,조이팩토리(주),이병민,서울특별시 금천구 두산로 70 (독산동),이병민,02-6952-0351
10076425,(주)지엠피아이티,박태석,서울특별시 금천구 디지털로 121 (가산동),이성식,02-867-8477
10063204,코아정보기술(주),이명진,경상남도 창원시 성산구 창원대로 754 (외동),박용욱,070-4912-0056
10083017,(주)와이시스템,이영표,강원도 영월군 영월읍 하송로 58-2,방한라,033-372-5033
10084231,주식회사 에스엠티비전,김동윤,서울특별시 금천구 가산디지털1로 225 (가산동),김요한,02-6956-6300
10085198,(주)제너지,김한수,서울특별시 강서구 마곡중앙로 165 (마곡동) 안강프라이빗타워 1차 816호,김성준,02-3662-3868
10065844,(주)포커스정보,박홍식,부산광역시 사상구 가야대로 330 (주례동),박영식,051-312-9527
10065910,주식회사 케이엔아이씨,남창현,경상남도 창원시 마산회원구 봉암공단13길 15-13 (봉암동),남택균,070-4260-0009
10079750,(주)인터페이스정보기술,박준규,서울특별시 금천구 가산디지털1로 212 (가산동) 코오롱디지털애스턴 1505호,서정민,02-443-3274
10065404,(주)윌두,임효식,서울특별시 금천구 가산디지털2로 67 ~ 67 가산동 에이스하이엔드타워 7차 601호,임효식,02-867-4102
10076957,아엠씨소프트(주),배성안,경상남도 창원시 마산회원구 봉암북7길 21 (경남지능형홈산업화센터) 4동 303호 ,배성안,055-231-1566
10075945,(주)기창인포텍,김석진,"서울특별시 금천구 가산디지털2로 67, 1703호(가산동,에이스하이엔트타워7차) ",조형우,02-862-3377
10076094,주식회사 디라이트파트너,이훈석,서울특별시 금천구 가산디지털1로 146 (가산동),이광원,02-2059-1188
10063985,(주)지에스티,오준철,부산광역시 북구 효열로 111 (금곡동),오지희,070-7017-7373
10085258,(주)비즈에이앤씨(Biz A&C),박춘식,"대전광역시 유성구 테크노4로 17, 2층 제비 211호(관평동, 비즈센터)",박향신,02-943-1370
10077512,주식회사 옥토,정혜란,"경상북도 포항시 남구 지곡로 394(지곡동, 포항테크노파크) 벤처동 108호",조용말,054-221-7833
10086231,(주)대암정보기술,황내연,"경상남도 창원시 성산구 상남로 37(상남동) 9층 923호(상남동, 덕산베스트텔)",황내연,055-602-2088
10075225,(주)쿨스,김효열,부산광역시 강서구 녹산산단232로 16 (송정동),고지혜,051-941-2339
10001865,(주)제이에스시스템,이상도,대구광역시 수성구 알파시티1로31길 39 (대흥동),이문용,053-943-0154
10075877,슬랙앤소프트 ,고강록 ,경기도 남양주시 다산지금로 202 (다산동),이종현,02-565-7193
10086868,주식회사 스마트앤유,박석규,서울특별시 마포구 모래내로3길 7 (성산동),박노근,02-336-1422
10082351,(주)성화정보기술,임병석,"부산광역시 연제구 중앙대로1226번길 30 상가동 4층(거제동, 태경썬-싸인 아파트)",정종권,051-752-2101
10064103,화인정보기술(주),이상헌,부산광역시 부산진구 거제대로 86 (양정동),이재우,051-553-2841
10080489,(주)성민소프트,이숙,전라북도 전주시 완산구 산월1길 12 (중화산동2가) 2층,이지송,063-236-2410
10081140,(주)일진정보,박희준,경상북도 경주시 북성로 41(성건동),김현태,054-773-6550
10089247,다빈소프트,김종헌,경상남도 창원시 의창구 창원대로18번길 46 (팔용동),김종헌,055-256-4456
10089593,(주)영전산기,김장민,부산광역시 사상구 새벽시장로46번길 54 (감전동),김장민,051-314-1631
10090368,주식회사 금강시스템스,유우창,"부산광역시 해운대구 센텀중앙로 90, 2202호 (재송동, 큐비e센텀)",윤지영,051-988-0060
10068258,(주)티앤테크,이재훈,대구광역시 수성구 수성로 140-3(상동) 호암빌딩 3F,박세은,053-765-0880
10091604,(주)블루넷,김나래,경상남도 창원시 의창구 차룡로48번길 44 (팔용동),김나래,055-688-5927
10092076,비컴시스템,김상민,부산광역시 강서구 명지국제2로28번길 3 (명지동)  509호,김상민,051-959-1019
10092662,(주)세진아이티,조종수,서울특별시 금천구 가산디지털2로 108 (가산동),조종수,02-859-7980
10093480,주식회사 지오티솔루션,손동규,경상남도 창원시 진해구 연구단지1길 16 (여좌동),손동규,055-713-3737
10084758,코스카,황인준,경상남도 창원시 진해구 진해대로864번길 12 (석동) 201호,황인준,055-1307-2034
10101991,아이엠에스,이상호,대구광역시 달서구 성서공단로11길 62 (호산동),이상호,053-269-6982
10102450,유니온시스템,신준호,대구광역시 수성구 알파시티1로 105(대흥동) 더스마트타워 401호,신준호,053-744-4603
10102884,선우엔지니어링,김성우,대구광역시 북구 3공단로 159 (노원동3가),김성우,053-356-0564
10077089,주식회사 와이즈컨,전세형,대전광역시 유성구 테크노4로 17 (관평동),김태현,042-936-0527
10103932,인텔리즈,나현식,"충청남도 천안시 서북구 천안천4길 32 (와촌동, 천안역세권 지역전략사업지원 행복주택)",나현식,070-7006-8916
10104151,주식회사테이큰소프트,임상현,경상북도 경산시 대학로 280(대동) 영남대학교 창업보육센터 신관 218호,박현진,053-811-1700
10104672,로비고스,김태용,인천광역시 연수구 송도과학로 70 (송도동),김태용,032-715-4345
10105571,한국스마트기술센터,이진재,경상북도 경산시 원효로 296 (평산동),이진재,053-812-6701
10105844,(주)제이스마트솔루션,"양혜숙, 정응현",경상북도 포항시 남구 대이로 183 (이동),정길수,02-6265-6016
10108229,(주)보티,김화중,세종특별자치시 집현중앙7로 6(집현동) B동 607호,오희경,044-415-1931
10221029,주식회사 커스토메이드,최진국,부산광역시 강서구 맥도강변길 909 (대저2동) 주식회사 커스토메이드,최진국,051-361-3432
10221110,에스디티 주식회사,윤지원,"서울특별시 강남구 테헤란로44길 5 (역삼동) 10층 ( 역삼동, 대아빌딩 )",양상철,02-3453-7494
10230509,(주)클라우드나인,김진권,광주광역시 북구 첨단과기로 123 (오룡동),조현준,062-971-5214
10231390,성화메카텍,신희도,경상남도 김해시 진영읍 하계로 246,신희도,055-344-3048
10231548,주식회사 쓰리디오토메이션,이상진,대구광역시 북구 호암로 51 (침산동),이상진,053-422-0122
10231586,대명포장기계,김기흔,대구광역시 달성군 다사읍 세천로10길 44-10,정미선,010-****-****
10232549,주식회사 심투리얼,전다형,대전광역시 유성구 대학로 99 (궁동),한상미,042-0000-0000
10232840,레켄즈 시스템,김영욱,경상북도 경산시 진량읍 대구대로 230,김영욱,010-****-****
10234065,(주) 로보스,박재현,경상남도 김해시 주촌면 골든루트로 80-59,오현민,070-8811-0401
10234081,엠아이엠,김영재,울산광역시 중구 종가로 362-11 (교동),김영재,052-716-0058
10234202,(주)솔비트,홍호진,서울특별시 서초구 방배로 210 (방배동),이학준,070-4760-6117
10234254,주식회사 능인솔루션,신현종,서울특별시 금천구 가산디지털2로 14 (가산동),김정호,02-2029-7050
10234213,주식회사 더이노베이터스,최광선,인천광역시 연수구 컨벤시아대로 165 (송도동),조용재,010-****-****
10234261,(주)운창메카텍,임화용,경상남도 김해시 한림면 김해대로1288번길 56,임수정,055-345-3012
10234280,주식회사 엘핀,박영경,서울특별시 강서구 양천로 583 (염창동),김건희,010-****-****
10234286,(주)테이슨,김영우 ,서울특별시 성동구 성수이로10길 14 (성수동2가),이승연,02-468-1197
10234292,(주)유밀테크,신재필,경상북도 경산시 한의대로 155-9 (점촌동),신재필,053-593-0356
10075957,(주)케이에스피소프트,박승수,"서울특별시 금천구 가산디지털2로 70, 대륭테크노타운19차 1415호",박경수,02-1661-0351
10065729,(주)케이아이에스,손동목,대구광역시 북구 경대로17길 47 (복현동),육준화,053-755-0081
10065526,(주)비앤에프소프트,전윤호,"대구광역시 북구 경대로17길 47, 1109호 (복현동, 경북대학교 아이티융합산업빌딩)",윤성태,053-756-0900
10078817,(주)비지언스,권오훈,서울특별시 금천구 가산디지털2로 101(가산동) 한라 원앤원타워 B동 1411호,정재의,02-6494-1245
10065020,(주)이씨스,하동현,부산광역시 동구 중앙대로 240 (초량동) 현대해상빌딩 6층,권오필,051-966-7000
10088140,(주)포엠텍,김만철,경상북도 포항시 남구 효자로118번길 11 (효자동) 2층,김현수,054-283-4232
10089361,(주)블루비즈 창원지점,김용현,경상남도 창원시 의창구 차룡로48번길 52 (팔용동) 4층 405호,정영진,070-7779-2004
10077467,(주)솔코,박광수,경기도 의왕시 이미로 40 (포일동),이정우,031-8069-8300
10064905,신라정보기술(주),정양근,경상남도 창원시 의창구 사화로 210 (팔용동),정양근,055-295-5110
10008185,티엔씨파트너주식회사,김철두,서울 구로구 구로3동 벽산디지털밸리7차 705호,유미선,02-565-3880
10064782,(주)샤코시스템,전용주,경남 창원시 성산구 성산동 창원sk테크노파크 테크동 909,민인식,055-714-1112
10078054,엠엔디시스템,장정호,경상남도 양산시 물금읍 범구로 25,장정호,055-385-4832
10064150,(주)아크라인소프트,정석길,서울 금천구 가산디지털1로19 대륭테크노타운18차 1709호,박성일,02-861-6302
10095474,(주)에이치티씨시스템,김성수,경기도 의왕시 오봉산단1로 12 (이동),김성수,031-423-0430
10095768,삼보테크놀로지,이성관,경상남도 김해시 상동면 상동로 224-57,이성관,055-744-8421
10098025,디바이즈솔루션,최인천,부산광역시 해운대구 센텀중앙로 90(재송동) 919호,최인천,051-6770-0647
10103375,포인드(주),이채수,"경상북도 구미시 구미대로 350-27(신평동), 모바일융합기술센터 320호",이진규,054-456-3401
10104749,엔에스비,박경태,부산광역시 남구 용소로40번길 16 (대연동),박경태,070-8220-0522
10102734,주식회사 케이디에이,강희광,전라북도 전주시 완산구 천잠로 303(효자동2가) 전주대학교 창업보육동,강희광,063-212-3205
10085642,스마트로봇연구소(주),한수진,부산광역시 연제구 법원로32번길 10 (거제동),한수진,051-925-9555
10105220,주식회사튜링시스템,조정순,"서울특별시 서초구 논현로 87, B동1402호(양재동)",조정순,02-576-2695
10107127,디인사이트,조재상,경상남도 창원시 성산구 전기의길 10 (성주동),강경화,010-****-****
10221382,블럭나인,손영환,서울특별시 금천구 가산디지털1로 84 (가산동),최원준,02-6949-0454
10230481,(주)아페스,김진성,충청북도 진천군 진천읍 문진로 1167,유용준,010-****-****
10000966,중소기업기술정보진흥원,김영신,"세종특별자치시 남세종로 160 (집현동, 새나루마을1단지)",최욱진,044-300-0975
10108627,(주)로봇템,박준호,충청남도 아산시 둔포면 이화길 126,정희,041-547-2135
10231406,진영에프에이,배근태,대구광역시 달성군 다사읍 대실역북로5길 46-12,배근태,054-472-8183
10231427,대한피앤씨,이일곤,대구광역시 달서구 성서서로36길 23 (갈산동),김상우,010-****-****
10078175,주식회사 루트시스템,김상동,대구광역시 북구 호암로 51 (침산동),김상동,070-7622-0074
10069259,(주)위저드 정보시스템,이경미,"대구광역시 서구 와룡로 307, 822호 (중리동, 디센터1976지식산업센터)",이경미,053-355-0935
10088493,주식회사 제이투모로우원,장석균,"광주광역시 북구 추암로 249, 402호 (월출동, 3D융합상용화지원센터) ",장석균,18993862
10093808,네이처아이(주),배민수,"경상북도 포항시 남구 지곡로 394 (지곡동, 포항테크노파크)",김도균,054-233-2288
10064856,(주)한국몰드,고일주,울산광역시 북구 매곡산업1길 21 (매곡동),곽지은,010-****-****
10232538,에스엔정보기술,구동남,경기도 안양시 동안구 엘에스로 142 (호계동),손무석,031-468-1688
10233152,이지원랩스,구예림,부산광역시 강서구 과학산단1로60번길 30 (지사동),이동훈,010-****-****
10234192,신한테크(주),한호식,서울특별시 성동구 아차산로 103 (성수동2가),손우현,02-2244-8948
10094992,빅웨이브로보틱스 주식회사,김민교,서울특별시 강남구 역삼로 542 (대치동),김선홍,010-****-****
10234244,올래디오 주식회사,이주연,경기도 안양시 만안구 덕천로34번길 76 (안양동),김세훈,031-467-7009
10234263,윤현소프트,우정학,대구광역시 달성군 다사읍 서재로30길 17 (서재보성타운),우정학,010-****-****
10102230,주식회사 신세기인터내셔널,김용환,서울특별시 구로구 디지털로20길 24(가리봉동),이선주,02-778-2810
10002443,유한회사 코아시스템,강순옥,경상남도 창원시 의창구 평산로 23 (팔용동),정재훈,055-256-4456
10075982,(주) 단디코리아,홍경표,서울특별시 금천구 가산디지털1로 212 (가산동) 608호, 홍경표,070-7704-7890
10076254,주식회사 이맥스아이씨티,최효수,"부산광역시 동래구 중앙대로 1523(온천동), SK허브스카이 B동 B5-25호",최효수,051-553-2112
10075807,주식회사 애드온소프트,주진형,대구광역시 수성구 알파시티1로 30 (대흥동) 5층 501호 그루타워,주진형,053-290-0510
10075185,티에스에스,박호열,"경상북도 구미시 1공단로 212, 한라시그마밸리 1018호",김병호,070-4027-1925
10077412,클릭원스,구효철,경상남도 창원시 마산회원구 내서읍 광려천남로 59,구효철,055-231-9930
10008256,세명일렉트로닉스(주),김병주,경상남도 양산시 물금읍 동중6길 30-1,김성민,055-372-1333
10082261,와이케이시스템,윤동원,부산광역시 강서구 유통단지1로 41 (대저2동) 115동 201호,윤동원,070-4606-5509
10076158,(주)아이엠솔루션즈,문점생,경상남도 김해시 계동로 241 (대청동),문점생,055-335-5578
10076072,(주)재상피앤에스,오태강,경상남도 창원시 의창구 차룡로48번길 44 (팔용동),김슬기,055-606-3777
10085193,(주)제이솔루션,권세기,대구광역시 북구 대학로 91 (산격동),손창희,053-1644-3950
10061848,유비즈정보기술(주),손명준,대전광역시 유성구 테크노4로 17 (관평동) 대덕비즈센터 D동 616호,송지훈,042-483-4480
10078482,코앤코시스템,이영희,울산광역시 동구 화암7길 4 (방어동),이덕상,052-289-1913
10082655,케이데이터랩 (주),손정휘,경상남도 창원시 의창구 차룡로48번길 44 (팔용동),손정휘,055-980-3388
10086171,(주)세아소프트,조영훈,대구광역시 달서구 송현로 205 (본동),조영훈,053-525-5530
10065176,리치앤타임(주),정용호,경상남도 창원시 성산구 원이대로 320 (대원동),황재훈,02-856-3223
10065874,(주)나인에스티,"유 봉기, 신 준환",서울특별시 구로구 디지털로30길 28 (구로동),손연지,02-3463-4071
10088258,(주)천일아이엔씨,박호진,부산광역시 부산진구 전포대로 217 (전포동) 3층,이승국,051-464-6213
10081725,(주)블루시스,지승현,대구광역시 동구 동부로30길 59 (신천동) 2F (201호),지승현,02-408-7055
10090274,주식회사 스마트해썹앤팩토리,김혜정,"경상남도 진주시 동부로169번길 12 (충무공동), B동 1409호",강민관,055-795-2589
10092687,주식회사 하이스마트,강민관,"전라남도 나주시 그린로 317-13(빛가람동) 403호(빛가람동, 해송타워)",강민관,055-574-7564
10095220,주식회사 유니전스,임윤수,서울특별시 강남구 양재천로 179 (도곡동),육성훈,02-6348-2203
10077836,(주)제이비소프트,홍영희,전라북도 전주시 덕진구 반룡로 109 (팔복동2가) (재)전북테크노파크 테크노빌 A동 302호,홍영희,063-212-3205
10097695,"파란소프트, 포토솔루션",정왕재,부산광역시 해운대구 센텀북대로 60 (재송동),정왕재,051-624-5075
10098310,(주)위트코시스템즈,허준영,서울특별시 금천구 두산로 70(독산동) 현대지식산업센터 6층 621호 (주)위트코시스템즈,이태연,02-865-4086
10098831,주식회사 비엔씨테크,조현일,서울특별시 금천구 가산디지털2로 166 (가산동),조현일,02-2066-8040
10102949,(주)디월드,조기창,대구광역시 달서구 성서로67길 47(갈산동),조재훈,053-955-0011
10104760,GS 시스템,오태진,대구광역시 서구 염색공단로 11길 (비산동) 17,오영정,053-354-0476
10108251,라온씨앤씨,이수현,경상남도 창원시 의창구 차룡로48번길 54 (팔용동),정병호,055-267-2004
10108435,주식회사 로맨,박찬용,대구광역시 중구 태평로 160(북성로1가) 12층 주식회사 로맨,신재환,070-5226-2847
10107595,(주)월드씨앤에스,김용광,제주특별자치도 제주시 조천읍 남조로1길 174,박다혜,070-4420-0124
10232531,주식회사 제이케이아이앤씨,정연희,부산광역시 남구 신선로 365 (용당동),강인희,051-581-7000
10076667,유진로봇,박성주,인천광역시 연수구 하모니로187번길 33 (송도동),유연희,032-550-2353
10086117,큰솔시스템 주식회사,김정환,경상남도 창원시 진해구 천자로385번길 9-16 (풍호동),김정환,055-545-8297
10064015,(주)위드인포텍,서병순,"대구 달서구 달서대로 559, 410호(신당동, 이노비즈타워)",서병순,053-722-0050
10080274,주식회사 네트워크코리아,신동환,대구광역시 북구 대천로9길 11-5 (읍내동),이영란,053-326-0114
10087278,엠엠테크놀로지,최경훈,경기도 안양시 만안구 덕천로 152번길 25 안양아이에스비즈센트럴 B동 1010B,최경훈,031-413-5117
10104671,주식회사 제스엔지니어링,김태호,광주광역시 북구 첨단과기로208번길 43-22(오룡동) A동 1505호~1507호,김태호,062-975-0433
10002865,거림아이티 주식회사,이영원,대구광역시 수성구 알파시티1로35길 13 (대흥동),박시영,053-719-3026
10006674,(주)임픽스,이상호,"서울특별시 동대문구 천호대로 375 (장안동), 3F",최은규,02-745-8324
10081807,오리진컨설팅,정성욱,서울특별시 강남구 논현로131길 10-3 (논현동) 3층,정성욱,02-2135-9395
10086318,(주)케이아이에스,장래현,충청북도 청주시 청원구 상당로 314 (내덕동),임명숙,043-219-1501
10074823,(주)블루비즈,김용현,"전라북도 전주시 덕진구 만성북로 51-25, 3046~3049호 (만성동, 스페이스온 지식산업센터)",유제열,063-214-0210
10087978,(주)이맥스하이텍,장명섭,경기도 남양주시 순화궁로 249 (별내동),장명섭,070-8846-1106
10063935,(주)카리스마아이텍,최성임,"서울특별시 금천구 두산로 70 (독산동,291-1) 현대지식산업센터 A동 1802호",이성일,02-2169-2920
10072447,유림정보시스템,심현보,충청남도 천안시 동남구 청수9로 47(청당동) 5층 505호,배승곤,070-7092-0777
10095253,(주)지디엔시,김석배,경기도 화성시 동탄영천로 150 (영천동),김석배,043-904-6223
10064774,아이티콤,성명호,"서울특별시 영등포구 선유로 130, 1409호(양평동3가,에이스하이테크시티3)",엄혜원,02-6952-4364
10078435,주식회사 미라클시스템즈,이정현,"부산광역시 동구 자성로133번길 6 (범일동, 진흥 마제스타워 범일)",김민정,070-7732-0034
10079003,제이솔루션,김진영,경기도 광명시 범안로996번길 6 (하안동),김진영,031-472-3316
